2.800000	2.505885
2.810000	2.471884
2.820000	2.437833
2.830000	2.403733
2.840000	2.369585
2.850000	2.335390
2.860000	2.301148
2.870000	2.266860
2.880000	2.232527
2.890000	2.198149
2.900000	2.163727
2.910000	2.129262
2.920000	2.094754
2.930000	2.060204
2.940000	2.025613
2.950000	1.990982
2.960000	1.956311
2.970000	1.921601
2.980000	1.886852
2.990000	1.852065
3.000000	1.817242
3.010000	1.782382
3.020000	1.747486
3.030000	1.712556
3.040000	1.677591
3.050000	1.642593
3.060000	1.607562
3.070000	1.572498
3.080000	1.537404
3.090000	1.502278
3.100000	1.467123
3.110000	1.431938
3.120000	1.396724
3.130000	1.361483
3.140000	1.326214
3.150000	1.290919
3.160000	1.255598
3.170000	1.220252
3.180000	1.184881
3.190000	1.149487
3.200000	1.114070
3.210000	1.078630
3.220000	1.043169
3.230000	1.007687
3.240000	0.972185
3.250000	0.936664
3.260000	0.901124
3.270000	0.865565
3.280000	0.829990
3.290000	0.794397
3.300000	0.758789
3.310000	0.723166
3.320000	0.687528
3.330000	0.651877
3.340000	0.616212
3.350000	0.580536
3.360000	0.544847
3.370000	0.509148
3.380000	0.473438
3.390000	0.437719
3.400000	0.401991
3.410000	0.366256
3.420000	0.330513
3.430000	0.294763
3.440000	0.259007
3.450000	0.223246
3.460000	0.187481
3.470000	0.151712
3.480000	0.115940
3.490000	0.080166
3.500000	0.044390
3.510000	0.008613
3.520000	-0.027164
3.530000	-0.062941
3.540000	-0.098716
3.550000	-0.134489
3.560000	-0.170260
3.570000	-0.206027
3.580000	-0.241790
3.590000	-0.277548
3.600000	-0.313301
3.610000	-0.349047
3.620000	-0.384787
3.630000	-0.420518
3.640000	-0.456242
3.650000	-0.491956
3.660000	-0.527660
3.670000	-0.563354
3.680000	-0.599036
3.690000	-0.634707
3.700000	-0.670365
3.710000	-0.706009
3.720000	-0.741640
3.730000	-0.777255
3.740000	-0.812855
3.750000	-0.848439
3.760000	-0.884005
3.770000	-0.919554
3.780000	-0.955085
3.790000	-0.990597
3.800000	-1.026088
3.810000	-1.061560
3.820000	-1.097009
3.830000	-1.132438
3.840000	-1.167843
3.850000	-1.203225
3.860000	-1.238583
